2024-12-24 18:06:04,472 - Norm2 (epsilon): 100
2024-12-24 18:06:04,472 - Optimization parameters:
2024-12-24 18:06:04,472 - epsilon (Frobenius norm constraint): 100
2024-12-24 18:06:04,473 - inner_tol (Tolerance for inner optimization): 1e-10
2024-12-24 18:06:04,473 - lr (Learning rate): 0.01
2024-12-24 18:06:04,473 - outer_num_steps (Number of outer optimization steps): 300
2024-12-24 18:06:04,473 - inner_num_steps (Number of inner optimization steps): 500
2024-12-24 18:06:04,473 - outer_dis_num (Display loss every outer_dis_num steps): 1
2024-12-24 18:06:04,473 - inner_dis_num (Display loss every inner_dis_num steps): 2000
2024-12-24 18:09:01,037 - Step 129, RSE_E: 0.028257237747311592, Loss_X_Ours: 100.00032043457031, normE: 100.0
2024-12-24 18:09:02,425 - Step 130, RSE_E: 0.038633763790130615, Loss_X_Ours: 100.00028228759766, normE: 100.0
2024-12-24 18:09:03,811 - Step 131, RSE_E: 0.05769497901201248, Loss_X_Ours: 100.0000991821289, normE: 100.0
2024-12-24 18:09:05,233 - Step 132, RSE_E: 0.04397370666265488, Loss_X_Ours: 99.99986267089844, normE: 100.0
2024-12-24 18:09:06,612 - Step 133, RSE_E: 0.059751320630311966, Loss_X_Ours: 99.99964904785156, normE: 100.0
2024-12-24 18:09:07,987 - Step 134, RSE_E: 0.04541228339076042, Loss_X_Ours: 99.99976348876953, normE: 100.0
2024-12-24 18:09:09,394 - Step 135, RSE_E: 0.036528073251247406, Loss_X_Ours: 99.99994659423828, normE: 100.0
2024-12-24 18:09:10,795 - Step 136, RSE_E: 0.04003681614995003, Loss_X_Ours: 100.00000762939453, normE: 100.0
2024-12-24 18:09:12,022 - Step 137, RSE_E: 0.05370372533798218, Loss_X_Ours: 99.9999771118164, normE: 99.99999237060547
2024-12-24 18:09:13,409 - Step 138, RSE_E: 0.06153462082147598, Loss_X_Ours: 99.99984741210938, normE: 99.99999237060547
2024-12-24 18:09:14,819 - Step 139, RSE_E: 0.04601478576660156, Loss_X_Ours: 99.9998550415039, normE: 99.99999237060547
2024-12-24 18:09:16,216 - Step 140, RSE_E: 0.04528754577040672, Loss_X_Ours: 100.0002670288086, normE: 100.00000762939453
2024-12-24 18:09:17,606 - Step 141, RSE_E: 0.039171651005744934, Loss_X_Ours: 100.00008392333984, normE: 100.0
2024-12-24 18:09:18,992 - Step 142, RSE_E: 0.053029533475637436, Loss_X_Ours: 100.00006866455078, normE: 99.99999237060547
2024-12-24 18:09:20,402 - Step 143, RSE_E: 0.04670030251145363, Loss_X_Ours: 100.00008392333984, normE: 99.99999237060547
2024-12-24 18:09:21,780 - Step 144, RSE_E: 0.05458329617977142, Loss_X_Ours: 99.99999237060547, normE: 100.0
2024-12-24 18:09:23,159 - Step 145, RSE_E: 0.0403599850833416, Loss_X_Ours: 99.99999237060547, normE: 100.0
2024-12-24 18:09:24,558 - Step 146, RSE_E: 0.037576448172330856, Loss_X_Ours: 99.99964904785156, normE: 100.0
2024-12-24 18:09:25,951 - Step 147, RSE_E: 0.045586634427309036, Loss_X_Ours: 99.99974060058594, normE: 100.0
2024-12-24 18:09:27,344 - Step 148, RSE_E: 0.05276233330368996, Loss_X_Ours: 100.00003814697266, normE: 100.0
2024-12-24 18:09:28,725 - Step 149, RSE_E: 0.030323369428515434, Loss_X_Ours: 99.99983215332031, normE: 100.0
2024-12-24 18:09:30,135 - Step 150, RSE_E: 0.054591357707977295, Loss_X_Ours: 100.00006103515625, normE: 100.00000762939453
2024-12-24 18:09:31,522 - Step 151, RSE_E: 0.04010612517595291, Loss_X_Ours: 99.9999771118164, normE: 99.99999237060547
2024-12-24 18:09:32,904 - Step 152, RSE_E: 0.05408741906285286, Loss_X_Ours: 100.00028991699219, normE: 100.00000762939453
2024-12-24 18:09:34,313 - Step 153, RSE_E: 0.0398581326007843, Loss_X_Ours: 100.00006103515625, normE: 100.00000762939453
2024-12-24 18:09:35,077 - Step 154, RSE_E: 0.03961712867021561, Loss_X_Ours: 99.99986267089844, normE: 100.0
2024-12-24 18:09:36,458 - Step 155, RSE_E: 0.06417611986398697, Loss_X_Ours: 99.99996948242188, normE: 100.0
2024-12-24 18:09:37,837 - Step 156, RSE_E: 0.06024058908224106, Loss_X_Ours: 99.99988555908203, normE: 100.0
2024-12-24 18:09:39,246 - Step 157, RSE_E: 0.029023095965385437, Loss_X_Ours: 100.00019836425781, normE: 100.00000762939453
2024-12-24 18:09:40,644 - Step 158, RSE_E: 0.0589173398911953, Loss_X_Ours: 100.00016784667969, normE: 100.0
2024-12-24 18:09:42,027 - Step 159, RSE_E: 0.03429083898663521, Loss_X_Ours: 100.00013732910156, normE: 100.00000762939453
2024-12-24 18:09:43,409 - Step 160, RSE_E: 0.06168770790100098, Loss_X_Ours: 99.99993133544922, normE: 100.00000762939453
2024-12-24 18:09:44,809 - Step 161, RSE_E: 0.05383680760860443, Loss_X_Ours: 100.00009155273438, normE: 100.0
2024-12-24 18:09:46,203 - Step 162, RSE_E: 0.04821477457880974, Loss_X_Ours: 99.99994659423828, normE: 100.0
2024-12-24 18:09:47,576 - Step 163, RSE_E: 0.06589637696743011, Loss_X_Ours: 99.99981689453125, normE: 100.0
2024-12-24 18:09:48,954 - Step 164, RSE_E: 0.06450205296278, Loss_X_Ours: 99.9999008178711, normE: 100.0
2024-12-24 18:09:50,364 - Step 165, RSE_E: 0.047280434519052505, Loss_X_Ours: 100.0001220703125, normE: 100.0
2024-12-24 18:09:51,737 - Step 166, RSE_E: 0.05146639794111252, Loss_X_Ours: 100.00016021728516, normE: 100.0
2024-12-24 18:09:53,123 - Step 167, RSE_E: 0.03614010289311409, Loss_X_Ours: 100.00028228759766, normE: 100.0
2024-12-24 18:09:54,529 - Step 168, RSE_E: 0.040348079055547714, Loss_X_Ours: 100.00006866455078, normE: 99.99999237060547
2024-12-24 18:09:55,923 - Step 169, RSE_E: 0.03942412510514259, Loss_X_Ours: 100.00006103515625, normE: 99.99999237060547
2024-12-24 18:09:57,303 - Step 170, RSE_E: 0.03722095489501953, Loss_X_Ours: 100.0000228881836, normE: 100.0
2024-12-24 18:09:58,684 - Step 171, RSE_E: 0.05808020383119583, Loss_X_Ours: 99.99981689453125, normE: 100.0
2024-12-24 18:10:00,086 - Step 172, RSE_E: 0.030204908922314644, Loss_X_Ours: 99.99996948242188, normE: 99.99999237060547
2024-12-24 18:10:01,473 - Step 173, RSE_E: 0.047211095690727234, Loss_X_Ours: 99.99990844726562, normE: 100.0
2024-12-24 18:10:02,851 - Step 174, RSE_E: 0.05844894424080849, Loss_X_Ours: 99.99978637695312, normE: 100.00000762939453
2024-12-24 18:10:04,250 - Step 175, RSE_E: 0.04119196534156799, Loss_X_Ours: 100.00012969970703, normE: 99.99999237060547
2024-12-24 18:10:05,649 - Step 176, RSE_E: 0.04380933940410614, Loss_X_Ours: 100.00013732910156, normE: 100.0
2024-12-24 18:10:07,028 - Step 177, RSE_E: 0.06563872843980789, Loss_X_Ours: 100.0000991821289, normE: 100.00000762939453
2024-12-24 18:10:08,406 - Step 178, RSE_E: 0.03090072236955166, Loss_X_Ours: 100.00043487548828, normE: 100.0
2024-12-24 18:10:09,805 - Step 179, RSE_E: 0.07200048118829727, Loss_X_Ours: 100.00012969970703, normE: 100.0
2024-12-24 18:10:11,204 - Step 180, RSE_E: 0.05458926782011986, Loss_X_Ours: 99.99992370605469, normE: 100.0
2024-12-24 18:10:12,590 - Step 181, RSE_E: 0.03717084974050522, Loss_X_Ours: 99.99999237060547, normE: 100.0
2024-12-24 18:10:13,964 - Step 182, RSE_E: 0.04833952710032463, Loss_X_Ours: 100.00009155273438, normE: 100.0
2024-12-24 18:10:15,367 - Step 183, RSE_E: 0.03494598716497421, Loss_X_Ours: 99.99990844726562, normE: 100.0
2024-12-24 18:10:16,742 - Step 184, RSE_E: 0.04544474929571152, Loss_X_Ours: 100.00010681152344, normE: 100.0
2024-12-24 18:10:18,121 - Step 185, RSE_E: 0.045998506247997284, Loss_X_Ours: 100.0002212524414, normE: 100.0
2024-12-24 18:10:19,524 - Step 186, RSE_E: 0.03227638080716133, Loss_X_Ours: 100.00003051757812, normE: 99.99999237060547
2024-12-24 18:10:20,917 - Step 187, RSE_E: 0.046793222427368164, Loss_X_Ours: 100.00009155273438, normE: 100.0
